Date,Open,High,Low,Close,Adj Close,Volume
1974-03-28,6.849366,6.849366,6.755540,6.786815,1.562989,808936
1974-03-29,6.786815,6.865004,6.771177,6.786815,1.562989,712216
1974-04-01,6.786815,6.911918,6.771177,6.802453,1.566589,455626
1974-04-02,6.802453,6.880642,6.802453,6.833729,1.573794,294958
1974-04-03,6.880642,6.974469,6.880642,6.974469,1.606205,487600
1974-04-04,6.974469,7.005745,6.865004,7.005745,1.613409,374892
1974-04-05,6.990107,6.990107,6.818091,6.849366,1.577394,314142
1974-04-08,6.818091,6.818091,6.755540,6.786815,1.562989,281369
1974-04-09,6.786815,6.880642,6.771177,6.880642,1.584597,296557
1974-04-10,6.880642,6.927556,6.724264,6.724264,1.548584,426050
1974-04-11,6.708626,6.708626,6.630437,6.661713,1.534178,414860
1974-04-15,6.661713,6.802453,6.661713,6.755540,1.555786,390080
1974-04-16,6.833729,6.911918,6.833729,6.880642,1.584597,369297
1974-04-17,6.880642,6.911918,6.818091,6.849366,1.577394,701824
1974-04-18,6.849366,6.911918,6.833729,6.880642,1.584597,274974
1974-04-19,6.818091,6.818091,6.755540,6.755540,1.555786,306149
1974-04-22,6.755540,6.771177,6.677350,6.755540,1.555786,346116
1974-04-23,6.755540,6.802453,6.630437,6.646075,1.530577,353310
1974-04-24,6.646075,6.692988,6.630437,6.646075,1.530577,325333
1974-04-25,6.630437,6.630437,6.442783,6.505334,1.498164,634679
1974-04-26,6.505334,6.599161,6.286405,6.458421,1.487359,577126
1974-04-29,6.458421,6.520972,6.302043,6.505334,1.498164,419656
1974-04-30,6.505334,6.505334,6.364594,6.380232,1.469353,367698
1974-05-01,6.395870,6.599161,6.395870,6.599161,1.519773,522771
1974-05-02,6.630437,6.755540,6.630437,6.630437,1.526975,603505
1974-05-03,6.630437,6.677350,6.536610,6.552248,1.508968,321336
1974-05-06,6.552248,6.567886,6.505334,6.567886,1.512569,302951
1974-05-07,6.567886,6.567886,6.505334,6.520972,1.501767,298155
1974-05-08,6.520972,6.536610,6.442783,6.474059,1.490962,342119
1974-05-09,6.395870,6.395870,6.302043,6.364594,1.465753,1385263
1974-05-10,6.348956,6.348956,5.879821,5.958011,1.372117,1507563
1974-05-13,5.973648,6.176940,5.973648,6.051838,1.393725,697028
1974-05-14,6.145664,6.255129,6.145664,6.223854,1.433340,577926
1974-05-15,6.223854,6.364594,6.192578,6.270767,1.444144,555544
1974-05-16,6.270767,6.348956,6.208216,6.208216,1.429739,306149
1974-05-17,6.208216,6.255129,6.051838,6.098751,1.404529,756179
1974-05-20,6.098751,6.145664,5.989286,6.051838,1.393725,629883
1974-05-21,6.051838,6.098751,5.973648,5.989286,1.379320,412462
1974-05-22,5.989286,6.083113,5.911097,5.958011,1.372117,571531
1974-05-23,5.958011,5.958011,5.848546,5.942373,1.368516,774564
1974-05-24,5.973648,6.051838,5.973648,5.973648,1.375717,525169
1974-05-28,5.989286,6.083113,5.989286,6.036200,1.390124,567534
1974-05-29,6.036200,6.083113,5.958011,5.958011,1.372117,518774
1974-05-30,5.958011,6.051838,5.911097,6.036200,1.390124,470814
1974-05-31,6.036200,6.036200,5.911097,6.036200,1.390124,235806
1974-06-03,6.036200,6.130027,6.004924,6.130027,1.411733,418856
1974-06-04,6.130027,6.255129,6.130027,6.145664,1.415334,565136
1974-06-05,6.145664,6.208216,6.004924,6.036200,1.390124,510781
1974-06-06,6.036200,6.223854,6.004924,6.192578,1.438059,418856
1974-06-07,6.223854,6.333318,6.223854,6.223854,1.445322,678643
1974-06-10,6.223854,6.348956,6.208216,6.348956,1.474373,545153
1974-06-11,6.348956,6.380232,6.239491,6.239491,1.448953,383685
1974-06-12,6.239491,6.333318,6.208216,6.317680,1.467111,322136
1974-06-13,6.317680,6.380232,6.255129,6.286405,1.459849,485202
1974-06-14,6.286405,6.286405,6.208216,6.239491,1.448953,326932
1974-06-17,6.239491,6.255129,6.083113,6.145664,1.427165,448432
1974-06-18,6.130027,6.130027,6.036200,6.067475,1.409008,262984
